country,code,year,month,date,gasoline_price_usd_liter
"Iran, Islamic Rep.",IRN,2023,5,2023-05-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2023,6,2023-06-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2023,7,2023-07-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2023,8,2023-08-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2023,9,2023-09-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2023,10,2023-10-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2023,11,2023-11-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2023,12,2023-12-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,1,2024-01-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,2,2024-02-01,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,3,2024-03-03,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,4,2024-04-03,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,5,2024-05-04,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,6,2024-06-04,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,7,2024-07-05,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,8,2024-08-05,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,9,2024-09-05,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,10,2024-10-06,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,11,2024-11-06,0.35714285714285715
"Iran, Islamic Rep.",IRN,2024,12,2024-12-07,0.35714285714285715
Iraq,IRQ,2015,12,2015-12-01,0.38071065989847713
Iraq,IRQ,2016,1,2016-01-01,0.38071065989847713
Iraq,IRQ,2016,2,2016-02-01,0.38071065989847713
Iraq,IRQ,2016,3,2016-03-01,0.38071065989847713
Iraq,IRQ,2016,4,2016-04-01,0.38071065989847713
Iraq,IRQ,2016,5,2016-05-01,0.38071065989847713
Iraq,IRQ,2016,6,2016-06-01,0.38071065989847713
Iraq,IRQ,2016,7,2016-07-01,0.38071065989847713
Iraq,IRQ,2016,8,2016-08-01,0.38071065989847713
Iraq,IRQ,2016,9,2016-09-01,0.38071065989847713
Iraq,IRQ,2016,10,2016-10-01,0.38071065989847713
Iraq,IRQ,2016,11,2016-11-01,0.38071065989847713
Iraq,IRQ,2016,12,2016-12-01,0.38071065989847713
Iraq,IRQ,2017,1,2017-01-03,0.38006756756756754
Iraq,IRQ,2017,2,2017-02-03,0.38006756756756754
Iraq,IRQ,2017,3,2017-03-03,0.38006756756756754
Iraq,IRQ,2017,4,2017-04-03,0.38006756756756754
Iraq,IRQ,2017,5,2017-05-03,0.38006756756756754
Iraq,IRQ,2017,6,2017-06-03,0.38006756756756754
Iraq,IRQ,2017,7,2017-07-03,0.38006756756756754
Iraq,IRQ,2017,8,2017-08-03,0.38006756756756754
Iraq,IRQ,2017,9,2017-09-03,0.38006756756756754
Iraq,IRQ,2017,10,2017-10-03,0.38006756756756754
Iraq,IRQ,2017,11,2017-11-03,0.38006756756756754
Iraq,IRQ,2017,12,2017-12-03,0.38006756756756754
Iraq,IRQ,2018,1,2018-01-03,0.38006756756756754
Iraq,IRQ,2018,2,2018-02-03,0.38006756756756754
Iraq,IRQ,2018,3,2018-03-03,0.38006756756756754
Iraq,IRQ,2018,4,2018-04-03,0.38006756756756754
Iraq,IRQ,2018,5,2018-05-03,0.3803888419273035
Iraq,IRQ,2018,6,2018-06-03,0.38071065989847713
Iraq,IRQ,2018,7,2018-07-03,0.38071065989847713
Iraq,IRQ,2018,8,2018-08-03,0.38071065989847713
Iraq,IRQ,2018,9,2018-09-03,0.38071065989847713
Iraq,IRQ,2018,10,2018-10-03,0.38071065989847713
Iraq,IRQ,2018,11,2018-11-03,0.38071065989847713
Iraq,IRQ,2018,12,2018-12-03,0.38071065989847713
Iraq,IRQ,2019,1,2019-01-03,0.38071065989847713
Iraq,IRQ,2019,2,2019-02-03,0.38071065989847713
Iraq,IRQ,2019,3,2019-03-03,0.38071065989847713
Iraq,IRQ,2019,4,2019-04-03,0.38071065989847713
Iraq,IRQ,2019,5,2019-05-03,0.38071065989847713
Iraq,IRQ,2019,6,2019-06-03,0.38071065989847713
Iraq,IRQ,2019,7,2019-07-03,0.38071065989847713
Iraq,IRQ,2019,8,2019-08-03,0.38071065989847713
Iraq,IRQ,2019,9,2019-09-03,0.38071065989847713
Iraq,IRQ,2019,10,2019-10-03,0.38071065989847713
Iraq,IRQ,2019,11,2019-11-03,0.38071065989847713
Iraq,IRQ,2019,12,2019-12-03,0.38071065989847713
Iraq,IRQ,2020,1,2020-01-03,0.38071065989847713
Iraq,IRQ,2020,2,2020-02-03,0.38071065989847713
Iraq,IRQ,2020,3,2020-03-03,0.38071065989847713
Iraq,IRQ,2020,4,2020-04-03,0.38071065989847713
Iraq,IRQ,2020,5,2020-05-03,0.38071065989847713
Iraq,IRQ,2020,6,2020-06-03,0.38071065989847713
Iraq,IRQ,2020,7,2020-07-03,0.38071065989847713
Iraq,IRQ,2020,8,2020-08-03,0.38071065989847713
Iraq,IRQ,2020,9,2020-09-03,0.38071065989847713
Iraq,IRQ,2020,10,2020-10-03,0.38071065989847713
Iraq,IRQ,2020,11,2020-11-03,0.3813559322033898
Iraq,IRQ,2020,12,2020-12-03,0.3450920245398773
Iraq,IRQ,2021,1,2021-01-03,0.3103448275862069
Iraq,IRQ,2021,2,2021-02-03,0.3103448275862069
Iraq,IRQ,2021,3,2021-03-03,0.3103448275862069
Iraq,IRQ,2021,4,2021-04-03,0.3103448275862069
Iraq,IRQ,2021,5,2021-05-03,0.3103448275862069
Iraq,IRQ,2021,6,2021-06-03,0.3103448275862069
Iraq,IRQ,2021,7,2021-07-03,0.3103448275862069
Iraq,IRQ,2021,8,2021-08-03,0.3103448275862069
Iraq,IRQ,2021,9,2021-09-03,0.3103448275862069
Iraq,IRQ,2021,10,2021-10-03,0.3103448275862069
Iraq,IRQ,2021,11,2021-11-03,0.3103448275862069
Iraq,IRQ,2021,12,2021-12-03,0.3103448275862069
Iraq,IRQ,2022,1,2022-01-03,0.3103448275862069
Iraq,IRQ,2022,2,2022-02-03,0.3103448275862069
Iraq,IRQ,2022,3,2022-03-03,0.3103448275862069
Iraq,IRQ,2022,4,2022-04-03,0.3103448275862069
Iraq,IRQ,2022,5,2022-05-03,0.3103448275862069
Iraq,IRQ,2022,6,2022-06-03,0.3103448275862069
Iraq,IRQ,2022,7,2022-07-03,0.3103448275862069
Iraq,IRQ,2022,8,2022-08-03,0.3103448275862069
Iraq,IRQ,2022,9,2022-09-03,0.3103448275862069
Iraq,IRQ,2022,10,2022-10-03,0.3103448275862069
Iraq,IRQ,2022,11,2022-11-03,0.3103448275862069
Iraq,IRQ,2022,12,2022-12-03,0.3103448275862069
Iraq,IRQ,2023,1,2023-01-03,0.3103448275862069
Iraq,IRQ,2023,2,2023-02-03,0.34615384615384615
Iraq,IRQ,2023,3,2023-03-01,0.34615384615384615
Iraq,IRQ,2023,4,2023-04-01,0.34615384615384615
Iraq,IRQ,2023,5,2023-05-01,0.34615384615384615
Iraq,IRQ,2023,6,2023-06-01,0.34615384615384615
Iraq,IRQ,2023,7,2023-07-01,0.34615384615384615
Iraq,IRQ,2023,8,2023-08-01,0.34615384615384615
Iraq,IRQ,2023,9,2023-09-01,0.34615384615384615
Iraq,IRQ,2023,10,2023-10-01,0.34615384615384615
Iraq,IRQ,2023,11,2023-11-01,0.34615384615384615
Iraq,IRQ,2023,12,2023-12-01,0.34615384615384615
Iraq,IRQ,2024,1,2024-01-01,0.34615384615384615
Iraq,IRQ,2024,2,2024-02-01,0.34615384615384615
Iraq,IRQ,2024,3,2024-03-03,0.34615384615384615
Iraq,IRQ,2024,4,2024-04-03,0.34615384615384615
Iraq,IRQ,2024,5,2024-05-04,0.34615384615384615
Iraq,IRQ,2024,6,2024-06-04,0.34615384615384615
Iraq,IRQ,2024,7,2024-07-05,0.34615384615384615
Iraq,IRQ,2024,8,2024-08-05,0.34615384615384615
Iraq,IRQ,2024,9,2024-09-05,0.34615384615384615
Iraq,IRQ,2024,10,2024-10-06,0.34615384615384615
Iraq,IRQ,2024,11,2024-11-06,0.34615384615384615
Iraq,IRQ,2024,12,2024-12-07,0.34615384615384615
Jamaica,JAM,2015,12,2015-12-01,0.7714185627543871
Jamaica,JAM,2016,1,2016-01-01,0.7266281353664108
Jamaica,JAM,2016,2,2016-02-01,0.6810616569977946
Jamaica,JAM,2016,3,2016-03-01,0.7061122079631458
Jamaica,JAM,2016,4,2016-04-01,0.7368867742136324
Jamaica,JAM,2016,5,2016-05-01,0.8022640084311236
Jamaica,JAM,2016,6,2016-06-01,0.8483517289252984
Jamaica,JAM,2016,7,2016-07-01,0.8332207252592159
Jamaica,JAM,2016,8,2016-08-01,0.8304130320612806
Jamaica,JAM,2016,9,2016-09-01,0.8414458912983939
Jamaica,JAM,2016,10,2016-10-01,0.8523050366347447
Jamaica,JAM,2016,11,2016-11-01,0.8111776886062658
Jamaica,JAM,2016,12,2016-12-01,0.7753170693868053
Jamaica,JAM,2017,1,2017-01-03,0.7490800294763293
Jamaica,JAM,2017,2,2017-02-03,0.7505997301214452
Jamaica,JAM,2017,3,2017-03-03,0.797389952811915
Jamaica,JAM,2017,4,2017-04-03,0.8462287669121185
Jamaica,JAM,2017,5,2017-05-03,0.8486615043053108
Jamaica,JAM,2017,6,2017-06-03,0.8700950656265238
Jamaica,JAM,2017,7,2017-07-03,0.8912622862612852
Jamaica,JAM,2017,8,2017-08-03,0.9114452844377495
Jamaica,JAM,2017,9,2017-09-03,0.9121593263959425
Jamaica,JAM,2017,10,2017-10-03,0.9128509325611918
Jamaica,JAM,2017,11,2017-11-03,0.9541596705575468
Jamaica,JAM,2017,12,2017-12-03,0.9572613849232481
Jamaica,JAM,2018,1,2018-01-03,0.9765767631025436
Jamaica,JAM,2018,2,2018-02-03,0.968434301270706
Jamaica,JAM,2018,3,2018-03-03,0.9510748794028188
Jamaica,JAM,2018,4,2018-04-03,0.995508061204763
Jamaica,JAM,2018,5,2018-05-03,1.0279752928230217
Jamaica,JAM,2018,6,2018-06-03,1.0220817788424212
Jamaica,JAM,2018,7,2018-07-03,1.0270999931651972
Jamaica,JAM,2018,8,2018-08-03,1.0077662192582566
Jamaica,JAM,2018,9,2018-09-03,1.015749323151124
Jamaica,JAM,2018,10,2018-10-03,1.061225463503962
Jamaica,JAM,2018,11,2018-11-03,1.0313195667505903
Jamaica,JAM,2018,12,2018-12-03,0.9518811838019813
Jamaica,JAM,2019,1,2019-01-03,0.8967157099457813
Jamaica,JAM,2019,2,2019-02-03,0.9125222532663332
Jamaica,JAM,2019,3,2019-03-03,0.9910667011439054
Jamaica,JAM,2019,4,2019-04-03,1.0353986515238336
Jamaica,JAM,2019,5,2019-05-03,0.9961018887664058
Jamaica,JAM,2019,6,2019-06-03,0.9643758081548416
Jamaica,JAM,2019,7,2019-07-03,0.982133227213728
Jamaica,JAM,2019,8,2019-08-03,0.9505449143790522
Jamaica,JAM,2019,9,2019-09-03,0.9563567068903795
Jamaica,JAM,2019,10,2019-10-03,0.9373107029646489
Jamaica,JAM,2019,11,2019-11-03,0.9342665306754989
Jamaica,JAM,2019,12,2019-12-03,0.9507004017808666
Jamaica,JAM,2020,1,2020-01-03,0.911340778575658
Jamaica,JAM,2020,2,2020-02-03,0.9031002788126031
Jamaica,JAM,2020,3,2020-03-03,0.9262536829557942
Jamaica,JAM,2020,4,2020-04-03,0.8576056579517561
Jamaica,JAM,2020,5,2020-05-03,0.8095379087633281
Jamaica,JAM,2020,6,2020-06-03,0.8074361918847525
Jamaica,JAM,2020,7,2020-07-03,0.7908401659861828
Jamaica,JAM,2020,8,2020-08-03,0.7862124359209879
Jamaica,JAM,2020,9,2020-09-03,0.7994689412015207
Jamaica,JAM,2020,10,2020-10-03,0.7598543612474276
Jamaica,JAM,2020,11,2020-11-03,0.721142405695847
Jamaica,JAM,2020,12,2020-12-03,0.7589028967268434
Jamaica,JAM,2021,1,2021-01-03,0.7969091177287362
Jamaica,JAM,2021,2,2021-02-03,0.8309952370754216
Jamaica,JAM,2021,3,2021-03-03,0.9214638772421329
Jamaica,JAM,2021,4,2021-04-03,0.9256539785793154
Jamaica,JAM,2021,5,2021-05-03,0.9661881352554307
Jamaica,JAM,2021,6,2021-06-03,0.9899840918702842
Jamaica,JAM,2021,7,2021-07-03,1.0088102153491902
Jamaica,JAM,2021,8,2021-08-03,1.012494835298902
Jamaica,JAM,2021,9,2021-09-03,1.017955515319607
Jamaica,JAM,2021,10,2021-10-03,1.036699940890102
Jamaica,JAM,2021,11,2021-11-03,1.0305292055157174
Jamaica,JAM,2021,12,2021-12-03,1.0467727829281093
Jamaica,JAM,2022,1,2022-01-03,1.087616114847671
Jamaica,JAM,2022,2,2022-02-03,1.1424822624239819
Jamaica,JAM,2022,3,2022-03-03,1.2144674310721646
Jamaica,JAM,2022,4,2022-04-03,1.2468493788205919
Jamaica,JAM,2022,5,2022-05-03,1.3165567733370906
Jamaica,JAM,2022,6,2022-06-03,1.4044252326177742
Jamaica,JAM,2022,7,2022-07-03,1.4157871255240286
Jamaica,JAM,2022,8,2022-08-03,1.3839849747932387
Jamaica,JAM,2022,9,2022-09-03,1.3024100280389248
Jamaica,JAM,2022,10,2022-10-03,1.2451133183878516
Jamaica,JAM,2022,11,2022-11-03,1.1819762336826083
Jamaica,JAM,2022,12,2022-12-03,1.0797448998230792
Jamaica,JAM,2023,1,2023-01-03,1.0695478928807987
Jamaica,JAM,2023,2,2023-02-03,1.0935138038094656
Jamaica,JAM,2023,3,2023-03-01,1.097281839657551
Jamaica,JAM,2023,4,2023-04-01,1.129835781716248
Jamaica,JAM,2023,5,2023-05-01,1.0860437936601988
Jamaica,JAM,2023,6,2023-06-01,1.1031682320689984
Jamaica,JAM,2023,7,2023-07-01,1.1075272452327751
Jamaica,JAM,2023,8,2023-08-01,1.190175052103866
Jamaica,JAM,2023,9,2023-09-01,1.239095972579263
Jamaica,JAM,2023,10,2023-10-01,1.1925743523564456
Jamaica,JAM,2023,11,2023-11-01,1.1313170482019985
Jamaica,JAM,2023,12,2023-12-01,1.0783272981735421
Jamaica,JAM,2024,1,2024-01-01,1.0736972738466362
Jamaica,JAM,2024,2,2024-02-01,1.0697923628160855
Jamaica,JAM,2024,3,2024-03-03,1.1084338256426365
Jamaica,JAM,2024,4,2024-04-03,1.1327881565863036
Jamaica,JAM,2024,5,2024-05-04,1.1258941993679172
Jamaica,JAM,2024,6,2024-06-04,1.1057588427871332
Jamaica,JAM,2024,7,2024-07-05,1.1724511133502764
Jamaica,JAM,2024,8,2024-08-05,1.1348787997393637
Jamaica,JAM,2024,9,2024-09-05,1.1154941526775863
Jamaica,JAM,2024,10,2024-10-06,1.0610419282739874
Jamaica,JAM,2024,11,2024-11-06,1.041679510786212
Jamaica,JAM,2024,12,2024-12-07,1.0245050020194464
Japan,JPN,2015,12,2015-12-01,1.0346289628687424
Japan,JPN,2016,1,2016-01-01,0.9962490179016465
Japan,JPN,2016,2,2016-02-01,0.9884612527907516
Japan,JPN,2016,3,2016-03-01,0.9973448434414444
Japan,JPN,2016,4,2016-04-01,1.0600984070686614
Japan,JPN,2016,5,2016-05-01,1.089621706541768
Japan,JPN,2016,6,2016-06-01,1.1726158946055398
Japan,JPN,2016,7,2016-07-01,1.1821909490577058
Japan,JPN,2016,8,2016-08-01,1.203612218529548
Japan,JPN,2016,9,2016-09-01,1.2085370506582545
Japan,JPN,2016,10,2016-10-01,1.2001785612705231
Japan,JPN,2016,11,2016-11-01,1.1574956220861736
Japan,JPN,2016,12,2016-12-01,1.103603254952347
Japan,JPN,2017,1,2017-01-03,1.1377694242343366
Japan,JPN,2017,2,2017-02-03,1.157705569646027
Japan,JPN,2017,3,2017-03-03,1.18058212529581
Japan,JPN,2017,4,2017-04-03,1.217280889439901
Japan,JPN,2017,5,2017-05-03,1.1804482036522344
Japan,JPN,2017,6,2017-06-03,1.1832028030793478
Japan,JPN,2017,7,2017-07-03,1.164149122213397
Japan,JPN,2017,8,2017-08-03,1.1960469418819568
Japan,JPN,2017,9,2017-09-03,1.1881919085620218
Japan,JPN,2017,10,2017-10-03,1.1963067681210369
Japan,JPN,2017,11,2017-11-03,1.2321624539711975
Japan,JPN,2017,12,2017-12-03,1.2576514536762085
Japan,JPN,2018,1,2018-01-03,1.3078768510804892
Japan,JPN,2018,2,2018-02-03,1.3405490021721107
Japan,JPN,2018,3,2018-03-03,1.3549049161402045
Japan,JPN,2018,4,2018-04-03,1.3328997189249459
Japan,JPN,2018,5,2018-05-03,1.3463115874665064
Japan,JPN,2018,6,2018-06-03,1.3801958243628172
Japan,JPN,2018,7,2018-07-03,1.3646934688516121
Japan,JPN,2018,8,2018-08-03,1.3687742051697742
Japan,JPN,2018,9,2018-09-03,1.3676448940811219
Japan,JPN,2018,10,2018-10-03,1.4045648802022686
Japan,JPN,2018,11,2018-11-03,1.380118011113257
Japan,JPN,2018,12,2018-12-03,1.3276346106824726
Japan,JPN,2019,1,2019-01-03,1.312608753111165
Japan,JPN,2019,2,2019-02-03,1.2972218172334449
Japan,JPN,2019,3,2019-03-03,1.3070945374293912
Japan,JPN,2019,4,2019-04-03,1.3163480622210122
Japan,JPN,2019,5,2019-05-03,1.3668401440973077
Japan,JPN,2019,6,2019-06-03,1.3686072275418844
Japan,JPN,2019,7,2019-07-03,1.3471219945172042
Japan,JPN,2019,8,2019-08-03,1.3623772824059242
Japan,JPN,2019,9,2019-09-03,1.3369491575898809
Japan,JPN,2019,10,2019-10-03,1.3608036762734275
Japan,JPN,2019,11,2019-11-03,1.3498796022278183
Japan,JPN,2019,12,2019-12-03,1.3556072093739457
Japan,JPN,2020,1,2020-01-03,1.382619852984244
Japan,JPN,2020,2,2020-02-03,1.3578125923198938
Japan,JPN,2020,3,2020-03-03,1.3247381952252604
Japan,JPN,2020,4,2020-04-03,1.2194861588901122
Japan,JPN,2020,5,2020-05-03,1.1729971819457947
Japan,JPN,2020,6,2020-06-03,1.2067674133768487
Japan,JPN,2020,7,2020-07-03,1.2349805670798564
Japan,JPN,2020,8,2020-08-03,1.2759011134176261
Japan,JPN,2020,9,2020-09-03,1.2809002384700037
Japan,JPN,2020,10,2020-10-03,1.275443505411246
Japan,JPN,2020,11,2020-11-03,1.2746686895854165
Japan,JPN,2020,12,2020-12-03,1.2985778276267212
Japan,JPN,2021,1,2021-01-03,1.3225614385306395
Japan,JPN,2021,2,2021-02-03,1.337139537179789
Japan,JPN,2021,3,2021-03-03,1.3576970661417396
Japan,JPN,2021,4,2021-04-03,1.3781753471554057
Japan,JPN,2021,5,2021-05-03,1.391446554709617
Japan,JPN,2021,6,2021-06-03,1.4067096849224707
Japan,JPN,2021,7,2021-07-03,1.4338136904032912
Japan,JPN,2021,8,2021-08-03,1.441275710233094
Japan,JPN,2021,9,2021-09-03,1.4372875264769462
Japan,JPN,2021,10,2021-10-03,1.4451582337779885
Japan,JPN,2021,11,2021-11-03,1.480440606070175
Japan,JPN,2021,12,2021-12-03,1.4605902599411609
Japan,JPN,2022,1,2022-01-03,1.4639021952438414
Japan,JPN,2022,2,2022-02-03,1.49180786105049
Japan,JPN,2022,3,2022-03-03,1.4718787697925966
Japan,JPN,2022,4,2022-04-03,1.3735242131114598
Japan,JPN,2022,5,2022-05-03,1.3159334031026935
Japan,JPN,2022,6,2022-06-03,1.2868010551097082
Japan,JPN,2022,7,2022-07-03,1.2583297368863788
Japan,JPN,2022,8,2022-08-03,1.2528398862345083
Japan,JPN,2022,9,2022-09-03,1.1850690722981156
Japan,JPN,2022,10,2022-10-03,1.1503756891263501
Japan,JPN,2022,11,2022-11-03,1.1790099338306808
Japan,JPN,2022,12,2022-12-03,1.2466668397375749
Japan,JPN,2023,1,2023-01-03,1.2908322125393812
Japan,JPN,2023,2,2023-02-03,1.2601585941009978
Japan,JPN,2023,3,2023-03-01,1.2542334824018113
Japan,JPN,2023,4,2023-04-01,1.2593652065493728
Japan,JPN,2023,5,2023-05-01,1.226331850033172
Japan,JPN,2023,6,2023-06-01,1.2005326114934336
Japan,JPN,2023,7,2023-07-01,1.2353590878220786
Japan,JPN,2023,8,2023-08-01,1.2640802817991796
Japan,JPN,2023,9,2023-09-01,1.2419269669767252
Japan,JPN,2023,10,2023-10-01,1.1736883594639573
Japan,JPN,2023,11,2023-11-01,1.1593949380543263
Japan,JPN,2023,12,2023-12-01,1.2155177803558155
Japan,JPN,2024,1,2024-01-01,1.2021003316493641
Japan,JPN,2024,2,2024-02-01,1.1671272750621353
Japan,JPN,2024,3,2024-03-03,1.1641020261216737
Japan,JPN,2024,4,2024-04-03,1.1378451972270602
Japan,JPN,2024,5,2024-05-04,1.120538962722544
Japan,JPN,2024,6,2024-06-04,1.1070046427372513
Japan,JPN,2024,7,2024-07-05,1.114832700693725
Japan,JPN,2024,8,2024-08-05,1.1949545602354996
Japan,JPN,2024,9,2024-09-05,1.2217092801058567
Japan,JPN,2024,10,2024-10-06,1.1736285858077502
Japan,JPN,2024,11,2024-11-06,1.1369034063181183
Japan,JPN,2024,12,2024-12-07,1.1493650246089662
Jordan,JOR,2015,12,2015-12-01,0.753890639355628
Jordan,JOR,2016,1,2016-01-01,0.7328371649912413
Jordan,JOR,2016,2,2016-02-01,0.697299969994971
Jordan,JOR,2016,3,2016-03-01,0.7401434045468772
Jordan,JOR,2016,4,2016-04-01,0.7550098786339261
Jordan,JOR,2016,5,2016-05-01,0.7903007517735903
Jordan,JOR,2016,6,2016-06-01,0.8186309103740296
Jordan,JOR,2016,7,2016-07-01,0.7829505810057601
Jordan,JOR,2016,8,2016-08-01,0.7826248815486666
Jordan,JOR,2016,9,2016-09-01,0.7827429852830216
Jordan,JOR,2016,10,2016-10-01,0.8119014874035249
Jordan,JOR,2016,11,2016-11-01,0.8472673509762638
Jordan,JOR,2016,12,2016-12-01,0.8190123840320827
Jordan,JOR,2017,1,2017-01-03,0.8752982366975844
Jordan,JOR,2017,2,2017-02-03,0.937643202086785
Jordan,JOR,2017,3,2017-03-03,0.9377688153088997
Jordan,JOR,2017,4,2017-04-03,0.936850632198077
Jordan,JOR,2017,5,2017-05-03,0.9515780688745158
Jordan,JOR,2017,6,2017-06-03,0.937129199818493
Jordan,JOR,2017,7,2017-07-03,0.9165075703525312
Jordan,JOR,2017,8,2017-08-03,0.9175438621256246
Jordan,JOR,2017,9,2017-09-03,0.9594193819646087
Jordan,JOR,2017,10,2017-10-03,0.9737950344921024
Jordan,JOR,2017,11,2017-11-03,0.9735765675640973
Jordan,JOR,2017,12,2017-12-03,1.0168471805793486
Jordan,JOR,2018,1,2018-01-03,1.0451977401129944
Jordan,JOR,2018,2,2018-02-03,1.0786802030456852
Jordan,JOR,2018,3,2018-03-03,1.0712795588583544
Jordan,JOR,2018,4,2018-04-03,1.0997346537668733
Jordan,JOR,2018,5,2018-05-03,1.1488015110616194
Jordan,JOR,2018,6,2018-06-03,1.1475802250102085
Jordan,JOR,2018,7,2018-07-03,1.148034466389354
Jordan,JOR,2018,8,2018-08-03,1.1623991354568368
Jordan,JOR,2018,9,2018-09-03,1.1619718309859155
Jordan,JOR,2018,10,2018-10-03,1.1623270774307075
Jordan,JOR,2018,11,2018-11-03,1.1628283933094377
Jordan,JOR,2018,12,2018-12-03,1.0565865492305937
Jordan,JOR,2019,1,2019-01-03,0.9791131911200773
Jordan,JOR,2019,2,2019-02-03,0.9797356828193832
Jordan,JOR,2019,3,2019-03-03,1.0158902161306436
Jordan,JOR,2019,4,2019-04-03,1.0582353995261928
Jordan,JOR,2019,5,2019-05-03,1.0585102103894894
Jordan,JOR,2019,6,2019-06-03,1.0789844851904091
Jordan,JOR,2019,7,2019-07-03,1.057892086544036
Jordan,JOR,2019,8,2019-08-03,1.093755292364318
Jordan,JOR,2019,9,2019-09-03,1.0655955197001088
Jordan,JOR,2019,10,2019-10-03,1.086235840139941
Jordan,JOR,2019,11,2019-11-03,1.0790925466443042
Jordan,JOR,2019,12,2019-12-03,1.09286689304288
Jordan,JOR,2020,1,2020-01-03,1.1071713675611483
Jordan,JOR,2020,2,2020-02-03,1.09347442680776
Jordan,JOR,2020,3,2020-03-03,1.0504394220750197
Jordan,JOR,2020,4,2020-04-03,0.8810436067246887
Jordan,JOR,2020,5,2020-05-03,0.7750638018429609
Jordan,JOR,2020,6,2020-06-03,0.8461000428690688
Jordan,JOR,2020,7,2020-07-03,0.923327191915319
Jordan,JOR,2020,8,2020-08-03,0.9237738488790604
Jordan,JOR,2020,9,2020-09-03,0.9520451339915375
Jordan,JOR,2020,10,2020-10-03,0.9449929478138224
Jordan,JOR,2020,11,2020-11-03,0.9379407616361073
Jordan,JOR,2020,12,2020-12-03,0.9380558686326813
Jordan,JOR,2021,1,2021-01-03,0.9803852420281983
Jordan,JOR,2021,2,2021-02-03,1.029510277474174
Jordan,JOR,2021,3,2021-03-03,1.071932299012694
Jordan,JOR,2021,4,2021-04-03,1.0715892090966643
Jordan,JOR,2021,5,2021-05-03,1.071932299012694
Jordan,JOR,2021,6,2021-06-03,1.1142454160789845
Jordan,JOR,2021,7,2021-07-03,1.142600813362505
Jordan,JOR,2021,8,2021-08-03,1.170813179124542
Jordan,JOR,2021,9,2021-09-03,1.1497641925340096
Jordan,JOR,2021,10,2021-10-03,1.1636501094536345
Jordan,JOR,2021,11,2021-11-03,1.1779410436980857
Jordan,JOR,2021,12,2021-12-03,1.178220280628083
Jordan,JOR,2022,1,2022-01-03,1.1988716502115657
Jordan,JOR,2022,2,2022-02-03,1.1988716502115657
Jordan,JOR,2022,3,2022-03-03,1.1986518691918264
Jordan,JOR,2022,4,2022-04-03,1.1988716502115657
Jordan,JOR,2022,5,2022-05-03,1.2478374342770369
Jordan,JOR,2022,6,2022-06-03,1.2966055711758946
Jordan,JOR,2022,7,2022-07-03,1.3459727930274379
Jordan,JOR,2022,8,2022-08-03,1.3959469596557228
Jordan,JOR,2022,9,2022-09-03,1.3889241407706343
Jordan,JOR,2022,10,2022-10-03,1.303646828685304
Jordan,JOR,2022,11,2022-11-03,1.2824704609001534
Jordan,JOR,2022,12,2022-12-03,1.297186937327541
Jordan,JOR,2023,1,2023-01-03,1.268661660621729
Jordan,JOR,2023,2,2023-02-03,1.3323933732816353
Jordan,JOR,2023,3,2023-03-01,1.3309859154929577
Jordan,JOR,2023,4,2023-04-01,1.3242234274846798
Jordan,JOR,2023,5,2023-05-01,1.3383561605238468
Jordan,JOR,2023,6,2023-06-01,1.267605633802817
Jordan,JOR,2023,7,2023-07-01,1.261789626538467
Jordan,JOR,2023,8,2023-08-01,1.297602256699577
Jordan,JOR,2023,9,2023-09-01,1.353792522834672
Jordan,JOR,2023,10,2023-10-01,1.3749125696622368
Jordan,JOR,2023,11,2023-11-01,1.3044042327564813
Jordan,JOR,2023,12,2023-12-01,1.289251726751903
Jordan,JOR,2024,1,2024-01-01,1.2619550856789954
Jordan,JOR,2024,2,2024-02-01,1.2834978843441467
Jordan,JOR,2024,3,2024-03-03,1.3115304546282216
Jordan,JOR,2024,4,2024-04-03,1.3258110014104372
Jordan,JOR,2024,5,2024-05-04,1.3540197461212977
Jordan,JOR,2024,6,2024-06-04,1.290732120186204
Jordan,JOR,2024,7,2024-07-05,1.2693935119887165
Jordan,JOR,2024,8,2024-08-05,1.2976854523388965
Jordan,JOR,2024,9,2024-09-05,1.248530449100628
Jordan,JOR,2024,10,2024-10-06,1.2132462132516182
Jordan,JOR,2024,11,2024-11-06,1.2192509147905708
Jordan,JOR,2024,12,2024-12-07,1.212160040537338
Kazakhstan,KAZ,2015,12,2015-12-01,0.39927060306771345
Kazakhstan,KAZ,2016,1,2016-01-01,0.39927060306771345
