Country,Year,EV sales,EV stock,charging_stations_added,total_charging_stations,GDP_per_capita,Population,policy_count,news_sentiment,consumer_review_sentiment,stations_per_capita,mode_Buses,mode_Cars,mode_EV,mode_Trucks,mode_Vans,pt_BEV,pt_EV,pt_FCEV,pt_PHEV,pt_Publicly available fast,pt_Publicly available slow,Total_Sales,EV_Share_Pct,EV_Sales,Policy_Score,Gas_Price_USD,GDP_per_capita_Robust,Population_Robust,Years_Since_Threshold
Italy,2020,60000.0,1000.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,True,False,False,False,False,False,True,False,False,False,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,60000.0,13.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,True,False,False,False,False,False,False,True,False,False,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,33000.0,55000.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,False,True,False,False,False,True,False,False,False,False,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,60000.0,240000.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,False,True,False,False,False,False,True,False,False,False,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,7.0,35.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,False,True,False,False,False,False,False,True,False,False,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,27000.0,44000.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,False,True,False,False,False,False,False,False,True,False,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,60000.0,820.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,False,False,True,False,False,False,False,False,False,True,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,60000.0,820.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,False,False,True,False,False,False,False,False,False,False,True,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,1200.0,6300.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,False,False,False,False,True,True,False,False,False,False,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,60000.0,21000.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,False,False,False,False,True,False,True,False,False,False,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2020,53.0,98.0,1325.0,6986.0,32091.4866621366,59438851.0,0.0,0.0,0.0,0.0001175325545912,False,False,False,False,True,False,False,False,True,False,False,1428571.0,4.2,60000.0,0.0,0.8216316388662208,32091.4866621366,59438851.0,-1.0
Italy,2021,180.0,670.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,True,False,False,False,False,True,False,False,False,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,138000.0,1000.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,True,False,False,False,False,False,True,False,False,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,138000.0,13.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,True,False,False,False,False,False,False,True,False,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,67000.0,120000.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,False,True,False,False,False,True,False,False,False,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,138000.0,240000.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,False,True,False,False,False,False,True,False,False,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,10.0,45.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,False,True,False,False,False,False,False,True,False,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,71000.0,110000.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,False,True,False,False,False,False,False,False,True,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,138000.0,820.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,False,False,True,False,False,False,False,False,False,True,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,138000.0,820.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,False,False,True,False,False,False,False,False,False,False,True,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,3100.0,9400.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,False,False,False,False,True,True,False,False,False,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,138000.0,21000.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,False,False,False,False,True,False,True,False,False,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2021,380.0,490.0,836.0,7822.0,36852.5425414951,59133173.0,0.0,0.0,0.0,0.0001322776980021,False,False,False,False,True,False,False,False,True,False,False,1516484.0,9.1,138000.0,0.0,1.0716982910591968,36852.5425414951,59133173.0,0.0
Italy,2022,120.0,790.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,True,False,False,False,False,True,False,False,False,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,114000.0,1000.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,True,False,False,False,False,False,True,False,False,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,114000.0,13.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,True,False,False,False,False,False,False,True,False,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,49000.0,170000.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,False,True,False,False,False,True,False,False,False,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,114000.0,240000.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,False,True,False,False,False,False,True,False,False,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,11.0,56.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,False,True,False,False,False,False,False,True,False,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,65000.0,180000.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,False,True,False,False,False,False,False,False,True,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,114000.0,820.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,False,False,True,False,False,False,False,False,False,True,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,114000.0,820.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,False,False,True,False,False,False,False,False,False,False,True,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,4100.0,13000.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,False,False,False,False,True,True,False,False,False,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,114000.0,21000.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,False,False,False,False,True,False,True,False,False,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2022,610.0,1100.0,948.0,8770.0,35653.9042103495,59013667.0,0.0,0.0,0.0,0.0001486096432543,False,False,False,False,True,False,False,False,True,False,False,1341176.0,8.5,114000.0,0.0,1.1894112901542992,35653.9042103495,59013667.0,1.0
Italy,2023,410.0,1000.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,True,False,False,False,False,True,False,False,False,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,136000.0,1000.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,True,False,False,False,False,False,True,False,False,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,14.0,14.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,True,False,False,False,False,False,False,True,False,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,66000.0,240000.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,False,True,False,False,False,True,False,False,False,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,136000.0,240000.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,False,True,False,False,False,False,True,False,False,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,2.0,59.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,False,True,False,False,False,False,False,True,False,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,70000.0,250000.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,False,True,False,False,False,False,False,False,True,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,136000.0,820.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,False,False,True,False,False,False,False,False,False,True,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,136000.0,820.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,False,False,True,False,False,False,False,False,False,False,True,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,7200.0,21000.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,False,False,False,False,True,True,False,False,False,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,136000.0,21000.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,False,False,False,False,True,False,True,False,False,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2023,1000.0,2100.0,729.0,9499.0,39065.4244365633,58993475.0,0.0,0.0,0.0,0.0001610178074778,False,False,False,False,True,False,False,False,True,False,False,1478261.0,9.2,136000.0,0.0,1.1035212138015749,39065.4244365633,58993475.0,2.0
Italy,2024,118000.0,0.0,0.0,0.0,40226.0472416173,58986023.0,0.0,0.0,0.0,0.0,False,True,0,False,False,0,0,0,0,0,0,1493671.0,7.9,118000.0,0.0,1.157509332774162,40226.0472416173,58986023.0,3.0
Japan,2010,2400.0,3500.0,14.0,0.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,True,False,False,False,True,False,False,False,False,False,14400000.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
Japan,2010,0.0,290000.0,184.0,0.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,True,False,False,False,False,14400000.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
Japan,2010,2.0,290000.0,184.0,0.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,False,True,False,False,False,14400000.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
Japan,2010,0.0,5.0,14.0,0.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,True,False,False,False,False,False,False,True,False,14400000.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
Japan,2011,2.0,2.0,14.0,14.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,True,False,False,False,False,True,False,False,False,False,False,4198387.0,0.31,13015.0,0.0,0.0,0.0,0.0,0.0
Japan,2011,13015.0,170.0,14.0,14.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,True,False,False,False,False,False,True,False,False,False,False,4198387.0,0.31,13015.0,0.0,0.0,0.0,0.0,0.0
Japan,2011,13000.0,16000.0,14.0,14.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,True,False,False,False,True,False,False,False,False,False,4198387.0,0.31,13015.0,0.0,0.0,0.0,0.0,0.0
Japan,2011,13015.0,290000.0,14.0,14.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,True,False,False,False,False,4198387.0,0.31,13015.0,0.0,0.0,0.0,0.0,0.0
Japan,2011,15.0,15.0,14.0,14.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,False,False,True,False,False,4198387.0,0.31,13015.0,0.0,0.0,0.0,0.0,0.0
Japan,2011,13015.0,5.0,14.0,14.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,True,False,False,False,False,False,False,True,False,4198387.0,0.31,13015.0,0.0,0.0,0.0,0.0,0.0
Japan,2011,850.0,850.0,14.0,14.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,False,False,True,True,False,False,False,False,False,4198387.0,0.31,13015.0,0.0,0.0,0.0,0.0,0.0
Japan,2011,13015.0,15000.0,14.0,14.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,False,False,False,True,False,True,False,False,False,False,4198387.0,0.31,13015.0,0.0,0.0,0.0,0.0,0.0
Japan,2012,4.0,6.0,14.0,14.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,True,False,False,False,False,True,False,False,False,False,False,4528302.0,0.53,24000.0,0.0,0.0,0.0,0.0,0.0
Japan,2012,24000.0,170.0,14.0,14.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,True,False,False,False,False,False,True,False,False,False,False,4528302.0,0.53,24000.0,0.0,0.0,0.0,0.0,0.0
Japan,2012,13000.0,30000.0,14.0,14.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,True,False,False,False,True,False,False,False,False,False,4528302.0,0.53,24000.0,0.0,0.0,0.0,0.0,0.0
Japan,2012,24000.0,290000.0,14.0,14.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,True,False,False,False,False,4528302.0,0.53,24000.0,0.0,0.0,0.0,0.0,0.0
Japan,2012,1.0,290000.0,184.0,14.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,False,True,False,False,False,4528302.0,0.53,24000.0,0.0,0.0,0.0,0.0,0.0
Japan,2012,11000.0,11000.0,14.0,14.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,False,False,True,False,False,4528302.0,0.53,24000.0,0.0,0.0,0.0,0.0,0.0
Japan,2012,24000.0,5.0,14.0,14.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,True,False,False,False,False,False,False,True,False,4528302.0,0.53,24000.0,0.0,0.0,0.0,0.0,0.0
Japan,2012,2500.0,3300.0,14.0,14.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,False,False,True,True,False,False,False,False,False,4528302.0,0.53,24000.0,0.0,0.0,0.0,0.0,0.0
Japan,2012,24000.0,15000.0,14.0,14.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,False,False,False,True,False,True,False,False,False,False,4528302.0,0.53,24000.0,0.0,0.0,0.0,0.0,0.0
Japan,2013,7.0,13.0,1269.0,1283.0,34960.6393843385,127141000.0,0.0,0.5,0.25,1.0390039405069962e-05,True,False,False,False,False,True,False,False,False,False,False,4603175.0,0.63,29000.0,0.0,0.0,0.0,0.0,0.0
Japan,2013,29000.0,170.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.5,0.25,1.2086736994610762e-05,True,False,False,False,False,False,True,False,False,False,False,4603175.0,0.63,29000.0,0.0,0.0,0.0,0.0,0.0
Japan,2013,15000.0,44000.0,1269.0,1283.0,34960.6393843385,127141000.0,0.0,0.5,0.25,1.0390039405069962e-05,False,True,False,False,False,True,False,False,False,False,False,4603175.0,0.63,29000.0,0.0,0.0,0.0,0.0,0.0
Japan,2013,29000.0,290000.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.5,0.25,1.2086736994610762e-05,False,True,False,False,False,False,True,False,False,False,False,4603175.0,0.63,29000.0,0.0,0.0,0.0,0.0,0.0
Japan,2013,4.0,290000.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.5,0.25,1.2086736994610762e-05,False,True,False,False,False,False,False,True,False,False,False,4603175.0,0.63,29000.0,0.0,0.0,0.0,0.0,0.0
Japan,2013,14000.0,25000.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.5,0.25,1.2086736994610762e-05,False,True,False,False,False,False,False,False,True,False,False,4603175.0,0.63,29000.0,0.0,0.0,0.0,0.0,0.0
Japan,2013,29000.0,5.0,1269.0,1283.0,34960.6393843385,127141000.0,0.0,0.5,0.25,1.0390039405069962e-05,False,False,True,False,False,False,False,False,False,True,False,4603175.0,0.63,29000.0,0.0,0.0,0.0,0.0,0.0
Japan,2013,2100.0,5400.0,1269.0,1283.0,34960.6393843385,127141000.0,0.0,0.5,0.25,1.0390039405069962e-05,False,False,False,False,True,True,False,False,False,False,False,4603175.0,0.63,29000.0,0.0,0.0,0.0,0.0,0.0
Japan,2013,29000.0,15000.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.5,0.25,1.2086736994610762e-05,False,False,False,False,True,False,True,False,False,False,False,4603175.0,0.63,29000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,6.0,19.0,1269.0,1283.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,True,False,False,False,False,True,False,False,False,False,False,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,32000.0,170.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,True,False,False,False,False,False,True,False,False,False,False,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,16000.0,70000.0,1269.0,1283.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,True,False,False,False,True,False,False,False,False,False,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,32000.0,290000.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,True,False,False,False,False,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,7.0,290000.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,False,True,False,False,False,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,16000.0,41000.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,True,False,False,False,False,False,False,True,False,False,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,32000.0,5.0,1269.0,1283.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,True,False,False,False,False,False,False,True,False,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,32000.0,5.0,184.0,1283.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,False,True,False,False,False,False,False,False,False,True,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,1000.0,6400.0,1269.0,1283.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,False,False,True,True,False,False,False,False,False,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2014,32000.0,15000.0,1269.0,1283.0,33836.1756271617,124516650.0,0.0,0.0,0.0,1.2086736994610762e-05,False,False,False,False,True,False,True,False,False,False,False,4637681.0,0.69,32000.0,0.0,0.0,0.0,0.0,0.0
Japan,2015,2.0,21.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,True,False,False,False,False,True,False,False,False,False,False,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2015,24000.0,170.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,True,False,False,False,False,False,True,False,False,False,False,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2015,10000.0,79000.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,True,False,False,False,True,False,False,False,False,False,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2015,24000.0,290000.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,True,False,False,False,False,True,False,False,False,False,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2015,390.0,400.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,True,False,False,False,False,False,True,False,False,False,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2015,14000.0,55000.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,True,False,False,False,False,False,False,True,False,False,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2015,24000.0,5.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,True,False,False,False,False,False,False,True,False,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2015,24000.0,5.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,True,False,False,False,False,False,False,False,True,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2015,830.0,7300.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,False,False,True,True,False,False,False,False,False,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2015,24000.0,15000.0,38.0,1321.0,34960.6393843385,127141000.0,0.0,0.0,0.0,1.0390039405069962e-05,False,False,False,False,True,False,True,False,False,False,False,4137931.0,0.58,24000.0,0.0,1.0346289628687424,34960.6393843385,127141000.0,0.0
Japan,2016,8.0,29.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,True,False,False,False,False,True,False,False,False,False,False,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2016,24400.0,170.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,True,False,False,False,False,False,True,False,False,False,False,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2016,15000.0,88000.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,False,True,False,False,False,True,False,False,False,False,False,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2016,24400.0,290000.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,False,True,False,False,False,False,True,False,False,False,False,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2016,1100.0,1400.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,False,True,False,False,False,False,False,True,False,False,False,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2016,9400.0,65000.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,False,True,False,False,False,False,False,False,True,False,False,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2016,24400.0,5.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,False,False,True,False,False,False,False,False,False,True,False,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2016,24400.0,5.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,False,False,True,False,False,False,False,False,False,False,True,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2016,320.0,7600.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,False,False,False,False,True,True,False,False,False,False,False,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2016,24400.0,15000.0,184.0,1505.0,39375.4731620781,127076000.0,0.0,0.0,0.0,1.1843306367842864e-05,False,False,False,False,True,False,True,False,False,False,False,4066667.0,0.6,24400.0,0.0,1.113334064908697,39375.4731620781,127076000.0,0.0
Japan,2017,10.0,29.0,184.0,1505.0,38834.0529341227,126972000.0,0.0,0.0,0.0,1.1853006962164889e-05,True,False,False,False,False,True,False,False,False,False,False,4500000.0,1.2,54000.0,0.0,1.1909581386477897,38834.0529341227,126972000.0,0.0
